t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z
0.3016358671985712,18.61973556392323,4.549209819031702,0,1,0,0,0,62.51495631892728,30.16358671985711,0,0,0,0,-91.39549642245956,100,0
0.305250256380962,18.84509195911825,4.658885951032152,0,1,0,0,0,62.1846174253387,30.5250256380962,0,0,0,0,-91.39549642245956,100,0
0.3088718217899984,19.06969825895813,4.770090114793627,0,1,0,0,0,61.85362265695342,30.88718217899984,0,0,0,0,-91.39549642245956,100,0
0.3125004372909173,19.29353957750238,4.882826165350726,0,1,0,0,0,61.5219835419207,31.25004372909173,0,0,0,0,-91.39549642245956,100,0
0.3161359728841549,19.5166009458572,4.997097667570556,0,1,0,0,0,61.18971196161523,31.61359728841549,0,0,0,0,-91.39549642245956,100,0
0.3197782946893483,19.73886731844021,5.112907887721385,0,1,0,0,0,60.85682015209923,31.97782946893483,0,0,0,0,-91.39549642245956,100,0
0.3234272649685389,19.9603235816705,5.230259786251474,0,1,0,0,0,60.5233207020018,32.34272649685389,0,0,0,0,-91.39549642245956,100,0
0.3270827421510581,20.18095456273268,5.34915601065278,0,1,0,0,0,60.18922655024448,32.70827421510582,0,0,0,0,-91.39549642245956,100,0
0.3307445808361368,20.40074503697493,5.469598887623593,0,1,0,0,0,59.85455098580275,33.07445808361368,0,0,0,0,-91.39549642245956,100,0
0.3344126318456489,20.61967973830108,5.591590416896675,0,1,0,0,0,59.51930764288549,33.44126318456489,0,0,0,0,-91.39549642245956,100,0
0.338086742230357,20.83774336671819,5.715132263596791,0,1,0,0,0,59.18351050036419,33.80867422303569,0,0,0,0,-91.39549642245956,100,0
0.3417667553375382,21.05492059949474,5.840225752697435,0,1,0,0,0,58.8471738755922,34.17667553375382,0,0,0,0,-91.39549642245956,100,0
0.3454525108322389,21.2711960994784,5.966871862014909,0,1,0,0,0,58.51031242246221,34.5452510832239,0,0,0,0,-91.39549642245956,100,0
